energy=-5
fun=-5
#Frames
6;75;0;0;;
5;75;0;0;;
6;75;0;0;;
5;75;0;0;;
6;75;0;0;;
5;75;0;0;;
6;75;0;0;;
5;75;0;0;;
6;75;0;0;;
5;75;0;0;;
6;75;0;0;;
5;75;0;0;;
6;75;0;0;;
5;75;0;0;;
6;75;0;0;;
5;75;0;0;;
6;75;0;0;;
5;75;0;0;;
6;75;0;0;;
5;75;0;0;;
6;75;0;0;;
5;75;0;0;;
6;75;0;0;;
5;75;0;0;;
6;75;0;0;;
5;75;0;0;;
6;75;0;0;;
5;75;0;0;;
6;75;0;0;;
5;75;0;0;;
6;75;0;0;;
5;75;0;0;;
6;75;0;0;;
5;75;0;0;;
6;75;0;0;;
5;75;0;0;;
6;75;0;0;;
5;75;0;0;;
6;75;0;0;;
5;75;0;0;;
6;75;0;0;;
5;75;0;0;;
6;75;0;0;;
5;75;0;0;;
6;75;0;0;;
5;75;0;0;;
6;75;0;0;;
5;75;0;0;;
6;75;0;0;;
5;75;0;0;;
6;75;0;0;;
5;75;0;0;;
6;75;0;0;;
5;75;0;0;;
6;75;0;0;;
5;75;0;0;;
6;75;0;0;;
5;75;0;0;;
6;75;0;0;;
5;75;0;0;;
6;75;0;0;;
5;75;0;0;;
6;75;0;0;;
5;75;0;0;;
6;75;0;0;;
5;75;0;0;;
6;75;0;0;;
5;75;0;0;;
6;75;0;0;;
