fun=-3
#Frames
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
